# file_id nu_cut beta entropy mean_dist mean_connections
0	1.50	1.00	4.89	0.41	1.96	
0	1.50	1.25	4.34	0.38	1.66	
0	1.50	1.50	4.00	0.36	1.49	
0	1.50	1.75	3.65	0.34	1.34	
0	1.50	2.00	3.37	0.32	1.23	
0	1.50	2.25	3.57	0.32	1.17	
0	1.50	2.50	3.70	0.31	1.07	
0	1.50	2.75	3.79	0.30	1.01	
0	1.50	3.00	3.89	0.29	0.97	
0	1.75	1.00	4.89	0.45	1.90	
0	1.75	1.25	4.30	0.42	1.63	
0	1.75	1.50	3.93	0.40	1.46	
0	1.75	1.75	3.61	0.38	1.32	
0	1.75	2.00	3.38	0.36	1.20	
0	1.75	2.25	3.59	0.35	1.13	
0	1.75	2.50	3.71	0.34	1.04	
0	1.75	2.75	3.85	0.33	0.99	
0	1.75	3.00	3.90	0.33	0.95	
0	2.00	1.00	4.87	0.50	1.84	
0	2.00	1.25	4.36	0.46	1.60	
0	2.00	1.50	3.86	0.44	1.44	
0	2.00	1.75	3.60	0.42	1.31	
0	2.00	2.00	3.46	0.41	1.19	
0	2.00	2.25	3.73	0.40	1.12	
0	2.00	2.50	3.79	0.39	1.04	
0	2.00	2.75	3.99	0.37	0.98	
0	2.00	3.00	4.01	0.37	0.93	
0	2.25	1.00	4.81	0.57	1.85	
0	2.25	1.25	4.34	0.53	1.60	
0	2.25	1.50	3.71	0.50	1.41	
0	2.25	1.75	3.42	0.49	1.27	
0	2.25	2.00	3.23	0.48	1.17	
0	2.25	2.25	3.58	0.46	1.10	
0	2.25	2.50	3.64	0.45	1.03	
0	2.25	2.75	3.77	0.44	0.98	
0	2.25	3.00	3.71	0.44	0.94	
0	2.50	1.00	4.94	0.69	1.80	
0	2.50	1.25	4.36	0.63	1.56	
0	2.50	1.50	3.81	0.59	1.39	
0	2.50	1.75	3.57	0.58	1.30	
0	2.50	2.00	3.10	0.54	1.16	
0	2.50	2.25	3.63	0.52	1.05	
0	2.50	2.50	3.47	0.51	1.02	
0	2.50	2.75	3.65	0.51	0.97	
0	2.50	3.00	3.65	0.50	0.93	
0	2.75	1.00	4.55	0.79	1.74	
0	2.75	1.25	4.28	0.74	1.53	
0	2.75	1.50	3.81	0.71	1.41	
0	2.75	1.75	3.58	0.67	1.29	
0	2.75	2.00	3.24	0.64	1.16	
0	2.75	2.25	3.60	0.60	1.05	
0	2.75	2.50	3.52	0.60	1.00	
0	2.75	2.75	3.51	0.59	0.96	
0	2.75	3.00	3.59	0.59	0.95	
0	3.00	1.00	4.79	0.92	1.69	
0	3.00	1.25	3.94	0.85	1.45	
0	3.00	1.50	3.66	0.80	1.35	
0	3.00	1.75	3.34	0.80	1.28	
0	3.00	2.00	3.07	0.75	1.16	
0	3.00	2.25	3.01	0.71	1.10	
0	3.00	2.50	3.03	0.71	1.07	
0	3.00	2.75	3.45	0.67	1.00	
0	3.00	3.00	3.53	0.66	0.96	
0	3.25	1.00	4.59	1.01	1.68	
0	3.25	1.25	4.32	0.91	1.44	
0	3.25	1.50	3.99	0.85	1.31	
0	3.25	1.75	3.82	0.85	1.26	
0	3.25	2.00	3.40	0.80	1.12	
0	3.25	2.25	3.44	0.75	1.02	
0	3.25	2.50	3.47	0.75	1.00	
0	3.25	2.75	3.60	0.71	0.93	
0	3.25	3.00	3.70	0.68	0.90	
0	3.50	1.00	3.78	1.11	1.62	
0	3.50	1.25	4.14	0.95	1.39	
0	3.50	1.50	4.26	0.87	1.28	
0	3.50	1.75	4.14	0.86	1.22	
0	3.50	2.00	3.46	0.81	1.08	
0	3.50	2.25	3.61	0.77	0.98	
0	3.50	2.50	3.52	0.77	0.97	
0	3.50	2.75	3.64	0.74	0.88	
0	3.50	3.00	3.69	0.72	0.84	
1	1.50	1.00	4.75	0.36	1.95	
1	1.50	1.25	4.36	0.34	1.69	
1	1.50	1.50	4.00	0.32	1.50	
1	1.50	1.75	3.63	0.31	1.34	
1	1.50	2.00	3.29	0.30	1.24	
1	1.50	2.25	3.44	0.29	1.17	
1	1.50	2.50	3.48	0.28	1.10	
1	1.50	2.75	3.63	0.27	1.01	
1	1.50	3.00	3.72	0.27	0.96	
1	1.75	1.00	4.65	0.39	1.88	
1	1.75	1.25	4.17	0.37	1.66	
1	1.75	1.50	3.86	0.35	1.45	
1	1.75	1.75	3.53	0.34	1.32	
1	1.75	2.00	3.19	0.33	1.22	
1	1.75	2.25	3.30	0.32	1.15	
1	1.75	2.50	3.33	0.31	1.10	
1	1.75	2.75	3.46	0.31	1.03	
1	1.75	3.00	3.63	0.30	0.98	
1	2.00	1.00	4.63	0.46	1.87	
1	2.00	1.25	4.21	0.43	1.65	
